date,tempreature,humidity,N,P,K
2024-01-21 06:06:00,33,1,255,255,255
2024-01-21 06:06:00,33,3,255,255,255
2024-01-21 06:06:00,33,2,255,255,255
2024-01-21 06:07:00,33,5,255,255,255
2024-01-21 06:07:00,33,6,255,255,255
2024-01-21 06:07:00,33,4,255,255,255
2024-01-21 06:07:00,33,1,255,255,255
2024-01-21 06:07:00,33,3,255,255,255
2024-01-21 06:07:00,33,2,255,255,255
2024-01-21 06:08:00,33,2,255,255,255
2024-01-21 06:08:00,33,0,255,255,255
2024-01-21 06:08:00,33,1,255,255,255
2024-01-21 06:08:00,33,3,255,255,255
2024-01-21 06:09:00,33,3,255,255,255
2024-01-21 06:09:00,33,1,255,255,255
2024-01-21 06:09:00,33,2,255,255,255
2024-01-21 06:09:00,33,5,255,255,255
2024-01-21 06:09:00,33,0,255,255,255
2024-01-21 06:10:00,33,3,255,255,255
2024-01-21 06:10:00,33,2,255,255,255
2024-01-21 06:10:00,33,0,255,255,255
2024-01-21 06:10:00,33,1,255,255,255
2024-01-21 06:10:00,33,5,255,255,255
2024-01-21 06:11:00,33,0,255,255,255
2024-01-21 06:11:00,33,3,255,255,255
2024-01-21 06:11:00,33,2,255,255,255
2024-01-21 06:12:00,33,0,255,255,255
2024-01-21 06:12:00,33,2,255,255,255
2024-01-21 06:12:00,33,1,255,255,255
2024-01-21 06:13:00,33,0,255,255,255
2024-01-21 06:13:00,33,3,255,255,255
2024-01-23 03:26:00,33,73,255,255,255
2024-01-23 03:31:00,33,72,255,255,255
2024-01-23 04:16:00,33,68,255,255,255
2024-01-23 05:11:00,33,65,255,255,255
2024-01-23 05:46:00,33,64,255,255,255
2024-01-23 06:31:00,33,68,255,255,255
2024-01-24 03:31:00,33,58,255,255,255
2024-01-24 03:36:00,33,58,255,255,255
2024-01-24 03:41:00,33,58,255,255,255
2024-01-24 03:46:00,33,59,255,255,255
2024-01-24 03:51:00,33,58,255,255,255
2024-01-24 04:01:00,33,58,255,255,255
2024-01-25 02:16:00,33,67,255,255,255
2024-01-25 02:21:00,33,70,255,255,255
2024-01-25 02:26:00,33,64,255,255,255
2024-01-27 02:31:00,33,61,255,255,255
2024-01-28 02:21:00,33,60,255,255,255
2024-01-28 05:16:00,33,60,255,255,255
2024-01-28 05:41:00,33,57,255,255,255
2024-01-28 05:46:00,33,59,255,255,255
2024-01-28 06:11:00,33,58,255,255,255
2024-01-28 06:21:00,33,57,255,255,255
2024-01-31 03:26:00,33,60,255,255,255
2024-01-31 04:56:00,33,59,255,255,255
2024-01-31 05:01:00,33,61,255,255,255
2024-01-31 05:06:00,33,62,255,255,255
2024-01-31 06:20:00,33,60,255,255,255
2024-01-31 06:25:00,33,58,255,255,255
2024-01-31 06:30:00,33,58,255,255,255
2024-01-31 06:40:00,33,53,255,255,255
2024-01-31 07:11:00,33,56,255,255,255
2024-01-31 07:15:00,33,55,255,255,255
2024-01-31 07:20:00,33,54,255,255,255
2024-02-02 06:05:00,33,58,255,255,255
2024-02-02 06:10:00,33,61,255,255,255
2024-02-02 06:15:00,33,61,255,255,255
2024-02-02 06:25:00,33,56,255,255,255
2024-02-05 02:20:00,33,62,255,255,255
2024-02-05 02:25:00,33,60,255,255,255
2024-02-05 04:05:00,33,60,255,255,255
2024-02-05 04:15:00,33,59,255,255,255
2024-02-06 02:15:00,33,58,255,255,255
2024-02-06 02:35:00,33,58,255,255,255
2024-02-06 05:05:00,33,59,255,255,255
2024-02-06 05:10:00,33,58,255,255,255
2024-02-06 05:15:00,33,59,255,255,255
2024-02-06 05:20:00,33,58,255,255,255
2024-02-06 05:25:00,33,59,255,255,255
2024-02-07 03:55:00,33,62,255,255,255
2024-02-07 04:10:00,33,61,255,255,255
2024-02-07 04:15:00,33,60,255,255,255
2024-02-07 04:55:00,33,59,255,255,255
2024-02-07 05:00:00,33,60,255,255,255
2024-02-07 06:25:00,33,61,255,255,255
2024-02-07 06:30:00,33,60,255,255,255
2024-02-07 06:35:00,33,61,255,255,255
2024-02-07 06:40:00,33,59,255,255,255
2024-02-07 06:45:00,33,61,255,255,255
2024-02-08 03:10:00,33,61,255,255,255
2024-02-08 03:15:00,33,61,255,255,255
2024-02-08 06:30:00,33,60,255,255,255
2024-02-08 06:35:00,33,60,255,255,255
2024-02-11 03:54:00,33,58,255,255,255
2024-02-11 03:59:00,33,59,255,255,255
2024-02-11 04:04:00,33,58,255,255,255
2024-02-11 04:09:00,33,59,255,255,255
2024-02-11 04:14:00,33,59,255,255,255
2024-02-11 04:19:00,33,61,255,255,255
2024-02-11 04:59:00,33,59,255,255,255
2024-02-11 05:04:00,33,59,255,255,255
2024-02-11 05:09:00,33,60,255,255,255
2024-02-11 05:39:00,33,59,255,255,255
2024-02-11 05:44:00,33,60,255,255,255
2024-02-11 06:34:00,33,60,255,255,255
2024-02-11 06:39:00,33,59,255,255,255
2024-02-11 06:44:00,33,60,255,255,255
2024-02-11 07:34:00,33,61,255,255,255
2024-02-12 04:24:00,33,59,255,255,255
2024-02-12 04:29:00,33,60,255,255,255
2024-02-12 05:24:00,33,60,255,255,255
2024-02-12 05:29:00,33,60,255,255,255
2024-02-12 05:34:00,33,61,255,255,255
2024-02-12 05:39:00,33,60,255,255,255
2024-02-12 06:24:00,33,62,255,255,255
2024-02-12 06:29:00,33,62,255,255,255
2024-02-12 06:39:00,33,61,255,255,255
2024-02-12 06:44:00,33,61,255,255,255
2024-02-12 06:49:00,33,61,255,255,255
2024-02-12 07:19:00,33,59,255,255,255
2024-02-12 07:24:00,33,59,255,255,255
2024-02-22 02:48:00,33,62,255,255,255
2024-02-22 02:53:00,33,62,255,255,255
2024-02-22 02:58:00,33,58,255,255,255
2024-02-22 03:03:00,33,60,255,255,255
2024-02-22 03:08:00,33,60,255,255,255
2024-02-22 03:13:00,33,60,255,255,255
2024-02-22 03:18:00,33,59,255,255,255
2024-02-22 03:23:00,33,60,255,255,255
2024-02-22 03:28:00,33,59,255,255,255
2024-02-22 04:58:00,33,60,255,255,255
2024-02-22 06:38:00,33,59,255,255,255
2024-02-22 06:48:00,33,61,255,255,255
2024-02-22 06:53:00,33,62,255,255,255
2024-02-27 05:18:00,33,61,255,255,255
2024-02-27 05:23:00,33,60,255,255,255
2024-02-27 05:28:00,33,60,255,255,255
2024-02-27 05:33:00,33,62,255,255,255
2024-02-27 05:38:00,33,63,255,255,255
2024-02-27 05:43:00,33,61,255,255,255
2024-03-29 03:30:00,33,0,255,255,255
2024-03-29 03:36:00,33,0,255,255,255
2024-03-30 05:22:00,33,0,255,255,255
2024-03-30 05:23:00,33,0,255,255,255
2024-03-30 05:24:00,33,0,255,255,255
2023-12-01 05:48:00,32,61,185,190,160
2023-12-01 05:38:00,32,61,185,190,160
2023-12-01 05:33:00,32,60,185,190,160
2023-12-01 05:28:00,32,59,185,190,160
2023-12-01 05:23:00,32,60,185,190,160
2023-12-01 05:18:00,32,60,185,190,160
2023-12-01 04:58:00,32,60,185,190,160
2023-12-01 04:53:00,32,60,185,190,160
2023-12-01 04:48:00,32,59,185,190,160
2023-12-01 04:43:00,32,60,185,190,160
2023-12-01 04:33:00,32,60,185,190,160
2023-12-01 04:28:00,32,61,185,190,160
2023-11-28 04:46:00,32,63,185,190,160
2023-11-28 04:26:00,32,62,185,190,160
2023-11-28 04:21:00,32,62,185,190,160
2023-11-28 04:16:00,32,63,185,190,160
2023-11-28 04:11:00,32,62,185,190,160
2023-11-28 04:06:00,32,62,185,190,160
2023-12-03 04:19:00,32,58,185,190,160
2023-12-03 03:54:00,32,60,185,190,160
2023-12-03 03:29:00,32,60,185,190,160
2023-12-03 03:09:00,32,60,185,190,160
2023-12-03 03:04:00,32,60,185,190,160
2023-12-03 02:54:00,32,12,185,190,160
2023-12-03 02:44:00,32,60,185,190,160
2023-12-03 02:39:00,32,62,185,190,160
2023-12-03 02:29:00,32,62,185,190,160
2023-12-03 02:24:00,32,65,185,190,160
2023-12-04 02:39:00,32,74,185,190,160
2023-12-04 02:24:00,32,74,185,190,160
2023-12-07 02:46:00,32,65,183,187,159
2023-12-07 02:41:00,32,65,183,187,159
2023-12-07 02:36:00,32,65,183,187,159
2023-12-07 02:31:00,32,65,183,187,159
2023-12-07 02:27:00,32,65,183,187,159
2023-12-07 02:22:00,32,65,183,187,159
2023-12-07 02:17:00,32,64,183,187,159
2023-12-07 02:12:00,32,65,183,187,159
2023-12-07 02:06:00,32,65,183,187,159
2023-12-16 02:12:00,32,7,178,186,157
2023-12-16 02:12:00,32,12,178,186,157
2023-12-16 02:12:00,32,17,178,186,157
2023-12-16 02:12:00,32,16,178,186,157
2023-12-16 02:12:00,32,11,178,186,157
2023-12-16 02:13:00,32,12,178,186,157
2023-12-16 02:13:00,32,5,178,186,157
2023-12-16 02:13:00,32,16,178,186,157
2023-12-16 02:13:00,32,6,178,186,157
2023-12-16 02:13:00,32,2,178,186,157
2023-12-16 02:13:00,32,11,178,186,157
2023-12-16 02:13:00,32,19,178,186,157
2023-12-16 02:14:00,32,14,178,186,157
2023-12-16 02:14:00,32,6,178,186,157
2023-12-16 02:14:00,32,1,178,186,157
2023-12-16 02:14:00,32,8,178,186,157
2023-12-16 02:14:00,32,2,178,186,157
2023-12-16 02:14:00,32,3,178,186,157
2023-12-16 02:14:00,32,17,178,186,157
2023-12-16 02:15:00,32,6,178,186,157
2023-12-16 02:15:00,32,2,178,186,157
2023-12-16 02:15:00,32,12,178,186,157
2023-12-16 02:16:00,32,10,178,186,157
2023-12-16 03:42:00,32,0,178,186,157
2023-12-16 03:52:00,32,0,178,186,157
2023-12-17 03:42:00,32,55,178,186,157
2023-12-17 03:47:00,32,54,178,186,157
2023-12-17 03:52:00,32,54,178,186,157
2023-12-17 04:37:00,32,55,178,186,157
2023-12-17 05:32:00,32,52,178,186,157
2023-12-17 05:37:00,32,51,178,186,157
2023-12-17 05:42:00,32,51,178,186,157
2023-12-23 05:27:00,32,70,178,186,157
2023-12-25 02:22:00,32,68,178,186,157
2023-12-25 02:27:00,32,67,178,186,157
2023-12-25 02:32:00,32,68,178,186,157
2023-12-25 03:12:00,32,68,178,186,157
2023-12-25 03:32:00,32,69,178,186,157
2023-12-25 03:37:00,32,70,178,186,157
2023-12-25 03:42:00,32,67,178,186,157
2023-12-25 03:47:00,32,68,178,186,157
2023-12-25 04:32:00,32,68,178,186,157
2023-12-25 04:37:00,32,69,178,186,157
2023-12-25 05:22:00,32,66,178,186,157
2023-12-25 05:32:00,32,68,178,186,157
2023-12-25 05:52:00,32,67,178,186,157
2023-12-25 05:57:00,32,67,178,186,157
2023-12-25 06:02:00,32,67,178,186,157
2023-12-26 04:36:00,32,74,178,186,157
2023-12-26 04:41:00,32,72,178,186,157
2023-12-26 04:46:00,32,75,178,186,157
2023-12-26 04:51:00,32,73,178,186,157
2023-12-26 04:56:00,32,73,178,186,157
2023-12-26 05:11:00,32,73,178,186,157
2023-12-26 05:16:00,32,74,178,186,157
2023-12-26 05:21:00,32,73,178,186,157
2023-12-26 05:26:00,32,72,178,186,157
2023-12-26 05:31:00,32,71,178,186,157
2023-12-26 05:36:00,32,70,178,186,157
2023-12-26 05:41:00,32,72,178,186,157
2023-12-26 05:46:00,32,70,178,186,157
2023-12-27 04:56:00,32,67,178,186,157
2023-12-27 05:01:00,32,65,178,186,157
2023-12-27 05:06:00,32,66,178,186,157
2023-12-30 02:06:00,32,100,178,186,157
2023-12-30 02:11:00,32,100,178,186,157
2023-12-30 05:41:00,32,100,178,186,157
2023-12-30 05:46:00,32,100,178,186,157
2023-12-30 05:51:00,32,100,178,186,157
2023-12-30 06:06:00,32,99,178,186,157
2023-12-30 06:11:00,32,99,178,186,157
2023-12-30 06:41:00,32,100,178,186,157
2023-12-30 06:46:00,32,100,178,186,157
2023-12-31 02:41:00,32,100,178,186,157
2023-12-31 02:46:00,32,100,178,186,157
2023-12-31 02:51:00,32,100,178,186,157
2023-12-31 02:56:00,32,100,178,186,157
2024-01-01 02:11:00,32,72,178,186,157
2024-01-01 02:16:00,32,70,178,186,157
2024-01-01 04:06:00,32,72,178,186,157
2024-01-01 04:31:00,32,71,178,186,157
2024-01-01 06:11:00,32,72,178,186,157
2024-01-03 03:06:00,32,70,178,186,157
2024-01-03 03:11:00,32,69,178,186,157
2024-01-03 03:16:00,32,70,178,186,157
2024-01-03 03:21:00,32,71,178,186,157
2024-01-03 03:26:00,32,70,178,186,157
2024-01-03 03:36:00,32,69,178,186,157
2024-01-03 03:41:00,32,70,178,186,157
2024-01-03 03:46:00,32,72,178,186,157
2024-01-03 03:51:00,32,69,178,186,157
2024-01-03 03:56:00,32,71,178,186,157
2024-01-03 04:01:00,32,69,178,186,157
2024-01-03 04:06:00,32,70,178,186,157
2024-01-04 02:41:00,32,70,178,186,157
2024-01-04 02:46:00,32,71,178,186,157
2024-01-04 02:51:00,32,70,178,186,157
2024-01-04 02:56:00,32,71,178,186,157
2024-01-04 03:01:00,32,70,178,186,157
2024-01-14 03:12:00,32,55,255,255,255
2024-01-14 03:13:00,32,58,255,255,255
2024-01-14 03:15:00,32,57,255,255,255
2024-01-14 03:16:00,32,56,255,255,255
2024-01-14 03:16:00,32,57,255,255,255
2024-01-14 03:16:00,32,58,255,255,255
2024-01-14 03:17:00,32,59,255,255,255
2024-01-14 03:17:00,32,56,255,255,255
2024-01-14 03:17:00,32,57,255,255,255
2024-01-14 03:17:00,32,57,255,255,255
2024-01-14 03:18:00,32,56,255,255,255
2024-01-14 03:18:00,32,58,255,255,255
2024-01-14 03:18:00,32,57,255,255,255
2024-01-14 03:18:00,32,56,255,255,255
2024-01-14 03:18:00,32,60,255,255,255
2024-01-14 03:19:00,32,55,255,255,255
2024-01-14 03:19:00,32,58,255,255,255
2024-01-14 03:20:00,32,57,255,255,255
2024-01-14 03:21:00,32,55,255,255,255
2024-01-14 03:21:00,32,56,255,255,255
2024-01-14 03:55:00,32,53,255,255,255
2024-01-14 03:55:00,32,56,255,255,255
2024-01-14 03:55:00,32,54,255,255,255
2024-01-14 03:56:00,32,53,255,255,255
2024-01-14 03:56:00,32,54,255,255,255
2024-01-14 03:56:00,32,55,255,255,255
2024-01-14 03:57:00,32,56,255,255,255
2024-01-14 03:57:00,32,55,255,255,255
2024-01-14 03:57:00,32,54,255,255,255
2024-01-14 03:57:00,32,51,255,255,255
2024-01-14 03:58:00,32,53,255,255,255
2024-01-14 03:58:00,32,52,255,255,255
2024-01-14 03:58:00,32,56,255,255,255
2024-01-14 03:59:00,32,55,255,255,255
2024-01-14 03:59:00,32,54,255,255,255
2024-01-14 03:59:00,32,53,255,255,255
2024-01-14 04:00:00,32,53,255,255,255
2024-01-14 04:00:00,32,55,255,255,255
2024-01-14 04:00:00,32,54,255,255,255
2024-01-14 04:00:00,32,56,255,255,255
2024-01-14 04:01:00,32,52,255,255,255
2024-01-14 04:01:00,32,56,255,255,255
2024-01-14 04:01:00,32,53,255,255,255
2024-01-14 04:01:00,32,57,255,255,255
2024-01-14 04:01:00,32,55,255,255,255
2024-01-14 04:01:00,32,54,255,255,255
2024-01-14 04:02:00,32,56,255,255,255
2024-01-14 04:02:00,32,54,255,255,255
2024-01-14 04:02:00,32,52,255,255,255
2024-01-14 04:02:00,32,53,255,255,255
2024-01-14 04:02:00,32,55,255,255,255
2024-01-14 04:03:00,32,56,255,255,255
2024-01-14 04:03:00,32,53,255,255,255
2024-01-14 04:03:00,32,55,255,255,255
2024-01-14 04:03:00,32,54,255,255,255
2024-01-14 04:04:00,32,55,255,255,255
2024-01-14 04:04:00,32,56,255,255,255
2024-01-14 04:04:00,32,54,255,255,255
2024-01-14 04:04:00,32,57,255,255,255
2024-01-14 04:05:00,32,57,255,255,255
2024-01-14 04:06:00,32,56,255,255,255
2024-01-14 04:06:00,32,53,255,255,255
2024-01-14 04:07:00,32,55,255,255,255
2024-01-14 04:07:00,32,55,255,255,255
2024-01-14 04:08:00,32,56,255,255,255
2024-01-14 04:08:00,32,55,255,255,255
2024-01-14 04:09:00,32,56,255,255,255
2024-01-14 04:09:00,32,53,255,255,255
2024-01-14 04:09:00,32,54,255,255,255
2024-01-14 04:10:00,32,54,255,255,255
2024-01-14 04:10:00,32,53,255,255,255
2024-01-14 04:10:00,32,56,255,255,255
2024-01-14 04:11:00,32,56,255,255,255
2024-01-14 04:11:00,32,54,255,255,255
2024-01-14 04:11:00,32,54,255,255,255
2024-01-14 04:12:00,32,56,255,255,255
2024-01-14 04:12:00,32,54,255,255,255
2024-01-14 04:12:00,32,55,255,255,255
2024-01-14 04:13:00,32,55,255,255,255
2024-01-14 04:13:00,32,54,255,255,255
2024-01-14 04:13:00,32,57,255,255,255
2024-01-14 04:14:00,32,54,255,255,255
2024-01-14 04:14:00,32,57,255,255,255
2024-01-14 04:14:00,32,56,255,255,255
2024-01-14 04:14:00,32,59,255,255,255
2024-01-14 04:14:00,32,60,255,255,255
2024-01-14 04:14:00,32,62,255,255,255
2024-01-14 04:15:00,32,57,255,255,255
2024-01-14 04:15:00,32,54,255,255,255
2024-01-14 04:15:00,32,55,255,255,255
2024-01-14 04:16:00,32,55,255,255,255
2024-01-14 04:16:00,32,56,255,255,255
2024-01-14 04:16:00,32,55,255,255,255
2024-01-14 04:17:00,32,55,255,255,255
2024-01-14 04:17:00,32,57,255,255,255
2024-01-14 04:17:00,32,53,255,255,255
2024-01-14 04:17:00,32,54,255,255,255
2024-01-14 04:18:00,32,55,255,255,255
2024-01-14 04:18:00,32,56,255,255,255
2024-01-14 04:19:00,32,56,255,255,255
2024-01-14 04:19:00,32,55,255,255,255
2024-01-14 04:19:00,32,54,255,255,255
2024-01-14 04:19:00,32,57,255,255,255
2024-01-14 04:20:00,32,54,255,255,255
2024-01-14 04:20:00,32,57,255,255,255
2024-01-14 04:20:00,32,56,255,255,255
2024-01-14 04:20:00,32,55,255,255,255
2024-01-14 04:21:00,32,57,255,255,255
2024-01-14 04:21:00,32,56,255,255,255
2024-01-14 04:21:00,32,55,255,255,255
2024-01-14 04:22:00,32,56,255,255,255
2024-01-14 04:22:00,32,55,255,255,255
2024-01-14 04:22:00,32,55,255,255,255
2024-01-14 04:22:00,32,56,255,255,255
2024-01-14 04:22:00,32,58,255,255,255
2024-01-14 04:23:00,32,55,255,255,255
2024-01-14 04:23:00,32,53,255,255,255
2024-01-14 04:23:00,32,50,255,255,255
2024-01-14 04:23:00,32,49,255,255,255
2024-01-14 04:23:00,32,51,255,255,255
2024-01-14 04:24:00,32,48,255,255,255
2024-01-14 04:24:00,32,52,255,255,255
2024-01-14 04:24:00,32,51,255,255,255
2024-01-14 04:24:00,32,53,255,255,255
2024-01-14 04:25:00,32,51,255,255,255
2024-01-14 04:25:00,32,53,255,255,255
2024-01-14 04:25:00,32,52,255,255,255
2024-01-14 04:25:00,32,50,255,255,255
2024-01-14 04:26:00,32,50,255,255,255
2024-01-14 04:26:00,32,51,255,255,255
2024-01-14 04:26:00,32,52,255,255,255
2024-01-14 04:27:00,32,53,255,255,255
2024-01-14 04:27:00,32,53,255,255,255
2024-01-14 04:27:00,32,50,255,255,255
2024-01-14 04:28:00,32,52,255,255,255
2024-01-14 04:28:00,32,51,255,255,255
2024-01-14 04:28:00,32,51,255,255,255
2024-01-14 04:29:00,32,52,255,255,255
2024-01-14 04:29:00,32,53,255,255,255
2024-01-14 04:29:00,32,51,255,255,255
2024-01-14 04:29:00,32,54,255,255,255
2024-01-14 04:30:00,32,51,255,255,255
2024-01-14 04:30:00,32,52,255,255,255
2024-01-14 04:30:00,32,51,255,255,255
2024-01-14 04:30:00,32,53,255,255,255
2024-01-14 04:31:00,32,50,255,255,255
2024-01-14 04:31:00,32,53,255,255,255
2024-01-14 04:31:00,32,51,255,255,255
2024-01-14 04:31:00,32,52,255,255,255
2024-01-14 04:32:00,32,53,255,255,255
2024-01-14 04:32:00,32,50,255,255,255
2024-01-14 04:32:00,32,51,255,255,255
2024-01-14 04:32:00,32,52,255,255,255
2024-01-14 04:33:00,32,51,255,255,255
2024-01-14 04:33:00,32,52,255,255,255
2024-01-14 04:33:00,32,53,255,255,255
2024-01-14 04:34:00,32,52,255,255,255
2024-01-14 04:34:00,32,50,255,255,255
2024-01-14 04:34:00,32,51,255,255,255
2024-01-14 04:35:00,32,51,255,255,255
2024-01-14 04:35:00,32,53,255,255,255
2024-01-14 04:36:00,32,49,255,255,255
2024-01-14 04:36:00,32,53,255,255,255
2024-01-14 04:36:00,32,52,255,255,255
2024-01-14 04:36:00,32,51,255,255,255
2024-01-14 04:37:00,32,52,255,255,255
2024-01-14 04:37:00,32,53,255,255,255
2024-01-14 04:38:00,32,52,255,255,255
2024-01-14 04:38:00,32,51,255,255,255
2024-01-14 04:38:00,32,53,255,255,255
2024-01-14 04:39:00,32,51,255,255,255
2024-01-14 04:40:00,32,50,255,255,255
2024-01-14 04:40:00,32,53,255,255,255
2024-01-14 04:41:00,32,53,255,255,255
2024-01-14 04:41:00,32,52,255,255,255
2024-01-14 04:42:00,32,51,255,255,255
2024-01-14 04:42:00,32,53,255,255,255
2024-01-14 04:43:00,32,54,255,255,255
2024-01-14 04:43:00,32,52,255,255,255
2024-01-14 04:44:00,32,53,255,255,255
2024-01-14 04:44:00,32,53,255,255,255
2024-01-14 04:45:00,32,54,255,255,255
2024-01-14 04:45:00,32,52,255,255,255
2024-01-14 04:45:00,32,53,255,255,255
2024-01-14 04:46:00,32,53,255,255,255
2024-01-14 04:46:00,32,55,255,255,255
2024-01-14 04:46:00,32,53,255,255,255
2024-01-14 04:46:00,32,54,255,255,255
2024-01-14 04:47:00,32,55,255,255,255
2024-01-14 04:48:00,32,55,255,255,255
2024-01-14 04:48:00,32,53,255,255,255
2024-01-14 04:49:00,32,53,255,255,255
2024-01-14 04:50:00,32,56,255,255,255
2024-01-14 04:50:00,32,54,255,255,255
2024-01-14 04:50:00,32,55,255,255,255
2024-01-14 04:50:00,32,53,255,255,255
2024-01-14 04:51:00,32,54,255,255,255
2024-01-14 04:51:00,32,52,255,255,255
2024-01-14 04:51:00,32,53,255,255,255
2024-01-14 04:51:00,32,55,255,255,255
2024-01-14 04:52:00,32,55,255,255,255
2024-01-14 04:52:00,32,57,255,255,255
2024-01-14 04:52:00,32,53,255,255,255
2024-01-14 04:52:00,32,56,255,255,255
2024-01-14 04:52:00,32,52,255,255,255
2024-01-14 04:53:00,32,53,255,255,255
2024-01-14 04:53:00,32,52,255,255,255
2024-01-14 04:54:00,32,54,255,255,255
2024-01-14 04:54:00,32,52,255,255,255
2024-01-14 04:57:00,32,51,255,255,255
2024-01-14 04:59:00,32,53,255,255,255
2024-01-14 05:00:00,32,54,255,255,255
2024-01-14 05:00:00,32,53,255,255,255
2024-01-14 05:01:00,32,53,255,255,255
2024-01-14 05:02:00,32,54,255,255,255
2024-01-14 05:04:00,32,53,255,255,255
2024-01-14 05:05:00,32,53,255,255,255
2024-01-14 05:05:00,32,52,255,255,255
2024-01-14 05:07:00,32,50,255,255,255
2024-01-14 05:07:00,32,49,255,255,255
2024-01-14 05:08:00,32,47,255,255,255
2024-01-14 05:08:00,32,48,255,255,255
2024-01-14 05:09:00,32,46,255,255,255
2024-01-14 05:09:00,32,49,255,255,255
2024-01-14 05:09:00,32,48,255,255,255
2024-01-14 05:09:00,32,45,255,255,255
2024-01-14 05:11:00,32,46,255,255,255
2024-01-14 05:12:00,32,47,255,255,255
2024-01-14 05:14:00,32,46,255,255,255
2024-01-14 05:15:00,32,45,255,255,255
2024-01-14 05:16:00,32,46,255,255,255
2024-01-14 05:17:00,32,46,255,255,255
2024-01-14 05:17:00,32,48,255,255,255
2024-01-14 05:17:00,32,47,255,255,255
2024-01-14 05:17:00,32,47,255,255,255
2024-01-14 05:18:00,32,46,255,255,255
2024-01-14 05:18:00,32,48,255,255,255
2024-01-14 05:18:00,32,49,255,255,255
2024-01-14 05:19:00,32,46,255,255,255
2024-01-14 05:19:00,32,49,255,255,255
2024-01-14 05:20:00,32,50,255,255,255
2024-01-14 05:20:00,32,48,255,255,255
2024-01-14 05:20:00,32,47,255,255,255
2024-01-14 05:20:00,32,45,255,255,255
2024-01-14 05:20:00,32,49,255,255,255
2024-01-14 05:20:00,32,46,255,255,255
2024-01-14 05:21:00,32,48,255,255,255
2024-01-14 05:21:00,32,48,255,255,255
2024-01-14 05:21:00,32,49,255,255,255
2024-01-14 06:24:00,32,68,255,255,255
2024-01-14 06:24:00,32,69,255,255,255
2024-01-14 06:24:00,32,67,255,255,255
2024-01-14 06:24:00,32,66,255,255,255
2024-01-14 06:25:00,32,68,255,255,255
2024-01-14 06:25:00,32,67,255,255,255
2024-01-14 06:25:00,32,69,255,255,255
2024-01-14 06:25:00,32,70,255,255,255
2024-01-14 06:26:00,32,67,255,255,255
2024-01-14 06:26:00,32,69,255,255,255
2024-01-14 06:27:00,32,68,255,255,255
2024-01-14 06:27:00,32,69,255,255,255
2024-01-14 06:27:00,32,69,255,255,255
2024-01-15 04:52:00,32,43,255,255,255
2024-01-15 04:52:00,32,44,255,255,255
2024-01-15 04:52:00,32,42,255,255,255
2024-01-15 04:52:00,32,41,255,255,255
2024-01-15 04:53:00,32,41,255,255,255
2024-01-15 04:53:00,32,40,255,255,255
2024-01-15 04:53:00,32,43,255,255,255
2024-01-15 04:54:00,32,41,255,255,255
2024-01-15 04:54:00,32,42,255,255,255
2024-01-15 04:54:00,32,44,255,255,255
2024-01-15 04:54:00,32,43,255,255,255
2024-01-15 04:55:00,32,43,255,255,255
2024-01-15 04:55:00,32,40,255,255,255
2024-01-15 04:55:00,32,41,255,255,255
2024-01-15 04:56:00,32,42,255,255,255
2024-01-15 04:56:00,32,41,255,255,255
2024-01-15 04:56:00,32,41,255,255,255
2024-01-17 03:32:00,32,65,255,255,255
2024-01-17 03:37:00,32,60,255,255,255
2024-01-17 04:27:00,32,59,255,255,255
2024-01-17 04:32:00,32,60,255,255,255
2024-01-17 04:37:00,32,63,255,255,255
2024-01-17 04:42:00,32,62,255,255,255
2024-01-17 04:47:00,32,60,255,255,255
2024-01-17 04:52:00,32,62,255,255,255
2024-01-17 05:02:00,32,62,255,255,255
2024-01-17 05:07:00,32,60,255,255,255
2024-01-17 05:12:00,32,62,255,255,255
2024-01-17 05:42:00,32,59,255,255,255
2024-01-17 05:52:00,32,61,255,255,255
2024-01-17 05:57:00,32,60,255,255,255
2024-01-18 03:02:00,32,64,255,255,255
2024-01-18 03:52:00,32,63,255,255,255
2024-01-18 03:57:00,32,61,255,255,255
2024-01-18 04:22:00,32,64,255,255,255
2024-01-18 06:57:00,32,63,255,255,255
2024-01-18 07:02:00,32,65,255,255,255
2024-01-19 05:27:00,32,62,255,255,255
